"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2274824";"Nota Fiscal Eletrônica";"2025";"11";"5967";"ANGELO CORONEL";"Divulgação da atividade parlamentar";"24.428.719/0001-96";"MARINALVA ALVES OLIVEIRA";"620";"2025-11-27";"Divulgação da atividade parlamentar";"2000,00"
"2274813";"Nota Fiscal";"2025";"11";"5967";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"36.009.108/0001-92";"Hotel Skalla";"20252523";"2025-11-03";"Hospedagem Servidor - Evento Parlamentar Teixeira de Freitas";"165,00"
"2274817";"Nota Fiscal Eletrônica";"2025";"11";"5967";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"36.009.108/0001-92";"Hotel Skalla";"20252522";"2025-11-03";"Hospedagem servidor - evento Parlamentar em Teixeira de Freitas";"165,00"
"2274858";"Nota Fiscal Eletrônica";"2025";"11";"5967";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"35.184.919/0001-67";"JCAR Locadora de Automóveis Ltda";"23";"2025-12-01";"Locação de carro de apoio a atividade parlamentar no Estado";"9500,00"
"2274861";"Nota Fiscal Eletrônica";"2025";"11";"5967";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"35.184.919/0001-67";"JCAR Locadora de Automóveis Ltda";"24";"2025-12-01";"Locação de veículo de apoio à atividade parlamentar em SSA.";"9900,00"
"2275594";"Recibo";"2025";"11";"5967";"ANGELO CORONEL";;"09.037.533/0001-12";"DG Invest S.A";;"2025-11-30";;"3500,00"
"2278382";"Fatura";"2025";"12";"5967";"ANGELO CORONEL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Vivo";"858350461";"2025-12-20";"iNTERNET VIVO DEZ";"190,99"
"2278679";"Nota Fiscal Eletrônica";"2025";"12";"5967";"ANGELO CORONEL";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"51.745.926/0001-47";"Sinapse Consultoria e assessoria";"81";"2026-01-15";"Assessoria de comunicação";"8907,88"
"2278380";"Nota Fiscal Eletrônica";"2025";"12";"5967";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.941.184/0001-10";"Brastex Hotéis e Turismo - Pousada Lord";"20251754";"2025-12-13";"Hospedagem servidor - evento com Senador";"415,00"
"2280758";"Nota Fiscal Eletrônica";"2025";"12";"5967";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.973.005/0001-51";"SERGIO LUIS BONFIM LUZ E CIA LTDA - ME";"3991";"2025-12-19";"Hospedagem de servidor = acompanhamento em evento com Senador";"510,00"
"2278385";"Recibo";"2025";"12";"5967";"ANGELO CORONEL";;"09.037.533/0001-12";"DG Invest S.A";;"2025-12-31";;"3500,00"
"2251098";"Fatura";"2025";"1";"6009";"ASTRONAUTA MARCOS PONTES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0001-47";"CLARO";"249230144/012025";"2025-01-20";;"131,14"
"2250389";"Fatura";"2025";"1";"6009";"ASTRONAUTA MARCOS PONTES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"43.776.517/0001-80";"COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO";"SOR20254350036";"2025-01-13";;"76,32"
"2250388";"Nota Fiscal";"2025";"1";"6009";"ASTRONAUTA MARCOS PONTES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61.695.227/0001-93";"ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S/A";"681020946";"2025-01-23";;"20,98"
"2249238";"Boleto";"2025";"1";"6009";"ASTRONAUTA MARCOS PONTES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"43.945.104/0001-81";"FANEL IMÓVEIS";"109/50006841-9";"2025-01-21";;"270,30"
"2249237";"Boleto";"2025";"1";"6009";"ASTRONAUTA MARCOS PONTES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"43.945.104/0001-81";"FANEL IMÓVEIS";"109/50006841-9";"2025-01-21";;"3700,00"
"2257255";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07.047.251/0001-70";"ENEL - Companhia Energética do Ceará";"157399375";"2025-03-25";;"170,03"
"2257256";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07.047.251/0001-70";"ENEL - Companhia Energética do Ceará";"157399374";"2025-03-25";;"542,58"
"2252500";"Cupom Fiscal";"2025";"3";"6350";"AUGUSTA BRITO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"39.626.907/0001-04";"Jeferson Ilton de Medeiros Dantas";"055723";"2025-03-14";;"32,70"
"2250801";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.437.284/0001-00";"MDA - Moveis, Decoracoes e Ambientacoes LTDA";"85";"2025-03-10";;"2300,00"
"2251956";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"49.933.470/0001-05";"Rodolfo Kellid Pires Lobato";"17";"2025-03-27";;"195,00"
"2254274";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05.120.923/0001-09";"Aerotur Serviços";"2225045931";"2025-03-23";;"1492,57"
"2250851";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"54.963.890/0001-66";"Andresa Sousa Sales";"3";"2025-03-13";;"450,00"
"2251041";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Divulgação da atividade parlamentar";"54.963.890/0001-66";"Andresa Sousa Sales";"4";"2025-03-15";;"1450,00"
"2251615";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Divulgação da atividade parlamentar";"54.963.890/0001-66";"Andresa Sousa Sales";"7";"2025-03-24";;"720,00"
"2252548";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Divulgação da atividade parlamentar";"54.963.890/0001-66";"Andresa Sousa Sales";"8";"2025-04-04";;"1150,00"
"2252549";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Divulgação da atividade parlamentar";"54.963.890/0001-66";"Andresa Sousa Sales";"9";"2025-04-04";;"2000,00"
"2251617";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"22.193.554/0001-95";"HOTEL VILLAGE FORTALEZA LTDA";"24631";"2025-03-22";;"576,00"
"2251034";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"13.247.632/0001-04";"Paulo Victor Silva Pinheiro";"2056";"2025-03-17";;"360,00"
"2251170";"Cupom Fiscal";"2025";"3";"6350";"AUGUSTA BRITO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"12.969.040/0001-25";"Pimenteira Comercial de Petroleo Ltda";"148998";"2025-03-17";;"300,00"
"2251561";"Cupom Fiscal";"2025";"3";"6350";"AUGUSTA BRITO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.207.706/0002-02";"Posto California Comercio de Combustiveis Ltda";"069654";"2025-03-18";;"150,00"
"2252489";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"49.514.220/0001-22";"Serra Evolute Locação de veículos LTDA";"019";"2025-04-01";;"10998,10"
"2252487";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.295.702/0001-99";"Servi 100 Comercio de Combustível LTDA";"4607";"2025-03-26";;"4589,31"
"2257262";"Nota Fiscal Eletrônica";"2025";"3";"6350";"AUGUSTA BRITO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.295.702/0001-99";"Servi 100 Comercio de Combustível LTDA";"5384";"2025-05-22";;"4716,85"
"2252704";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2222719684";"2025-03-07";"Companhia Aérea: Aerotur Serviços, Localizador: UQQOLM. Passageiros: MARIANNE GONDIM LIMA (Matrícula 432390, COMISSIONADO), Voo: 3739 - FOR/BSB - 11/03/25; ";"1492,57"
"2252710";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2223216499";"2025-03-11";"Companhia Aérea: Aerotur Serviços, Localizador: JZEFWG. Passageiros: MARIANNE GONDIM LIMA (Matrícula 432390, COMISSIONADO), Voo: 3734 - BSB/FOR - 12/03/25; ";"53,23"
"2252708";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2223127624";"2025-03-11";"Companhia Aérea: Aerotur Serviços, Localizador: ERYWXU. Passageiros: MARIANNE GONDIM LIMA (Matrícula 432390, COMISSIONADO), Voo: 3263 - GRU/BSB - 11/03/25; ";"1470,44"
"2252707";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"4446972997";"2025-03-13";"Companhia Aérea: Aerotur Serviços, Localizador: EGNLWW. Passageiros: JAMES FREDERICO MEDEIROS (Matrícula 404175, COMISSIONADO), Voo: 3743 - FOR/BSB - 22/03/25; ";"110,00"
"2252706";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2223546445";"2025-03-13";"Companhia Aérea: Aerotur Serviços, Localizador: EGNLWW. Passageiros: JAMES FREDERICO MEDEIROS (Matrícula 404175, COMISSIONADO), Voo: 3743 - FOR/BSB - 22/03/25; ";"1492,57"
"2252709";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2223126292";"2025-03-13";"Companhia Aérea: Aerotur Serviços, Localizador: ESCUAW. Passageiros: MARIANNE GONDIM LIMA (Matrícula 432390, COMISSIONADO), Voo: 3263 - GRU/BSB - 11/03/25; ";"1908,77"
"2252705";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2133955330";"2025-03-13";"Companhia Aérea: Aerotur Serviços, Localizador: AXGPAM. Passageiros: JAMES FREDERICO MEDEIROS (Matrícula 404175, COMISSIONADO), Voo: 1786 - BSB/FOR - 20/03/25; ";"2170,13"
"2254275";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2225383566";"2025-03-25";"Companhia Aérea: Aerotur Serviços, Localizador: JWVHEQ. Passageiros: ANA PATRÍCIA CHAVES LIMA BANDEIRA (Matrícula 432020, COMISSIONADO), Voo: 3732 - BSB/FOR - 27/03/25; ";"1469,95"
"2254277";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"4447856998";"2025-03-28";"Companhia Aérea: Aerotur Serviços, Localizador: LCMRWW. Passageiros: ANA PATRÍCIA CHAVES LIMA BANDEIRA (Matrícula 432020, COMISSIONADO), Voo: 3739 - FOR/BSB - 01/04/25; ";"90,00"
"2254278";"Fatura";"2025";"3";"6350";"AUGUSTA BRITO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2225905384";"2025-03-28";"Companhia Aérea: Aerotur Serviços, Localizador: LDGXEG. Passageiros: ANA PATRÍCIA CHAVES LIMA BANDEIRA (Matrícula 432020, COMISSIONADO), Voo: 3734 - BSB/FOR - 03/04/25; ";"1469,95"
"2248907";"Cupom Fiscal";"2025";"2";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.076.972/0001-58";"shopping via lagos";"959395";"2025-02-10";"visita a municipios do interior";"229,96"
"2248894";"Passagem / Bilhete / Código Localizador";"2025";"2";"5936";"CARLOS PORTINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"GUNUWJ";"2025-02-02";"Companhia Aérea: GOL, Localizador: GUNUWJ. Passageiros: FÁBIO HENRIQUE DE AZEVEDO GUIMARÃES (Matrícula 342935, COMISSIONADO), Voo: 1924 - GRU X GIG - 16/02/25; FÁBIO HENRIQUE DE AZEVEDO GUIMARÃES (Matrícula 342935, COMISSIONADO), Voo: 1869 - NVT X GRU - 16/02/25; ";"608,05"
"2248617";"Passagem / Bilhete / Código Localizador";"2025";"2";"5936";"CARLOS PORTINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"02.012.862/0001-60";"TAM";"YFRGZL";"2025-02-05";"Companhia Aérea: TAM, Localizador: YFRGZL. Passageiros: HELAIDE DE FÁTIMA TEIXEIRA (Matrícula 371625, COMISSIONADO), Voo: 3789 - SDU X BSB - 20/03/25; HELAIDE DE FÁTIMA TEIXEIRA (Matrícula 371625, COMISSIONADO), Voo: 3786 - BSB X SDU - 23/03/25; ";"275,01"
"2249031";"Passagem / Bilhete / Código Localizador";"2025";"2";"5936";"CARLOS PORTINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"02.012.862/0001-60";"TAM";"UBKDMS";"2025-02-12";"Companhia Aérea: TAM, Localizador: UBKDMS. Passageiros: BERNARDO ARGENTO FERNANDES DA SILVA (Matrícula 372022, COMISSIONADO), Voo: 3796 - BSB X SDU - 13/03/25; ";"475,85"
"2249291";"Passagem / Bilhete / Código Localizador";"2025";"2";"5936";"CARLOS PORTINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"02.012.862/0001-60";"TAM";"DGYHRW";"2025-02-17";"Companhia Aérea: TAM, Localizador: DGYHRW. Passageiros: OCTAVIO DO ESPIRITO SANTO (Matrícula 370499, COMISSIONADO), Voo: 3789 - SDU X BSB - 18/03/25; OCTAVIO DO ESPIRITO SANTO (Matrícula 370499, COMISSIONADO), Voo: 3536 - BSB X SDU - 21/03/25; ";"836,02"
"2250627";"Recibo";"2025";"3";"5936";"CARLOS PORTINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"025.***.***-29";"PEDRO DE ABREU COUTINHO";"000";"2025-03-10";;"1588,00"
"2250629";"Recibo";"2025";"3";"5936";"CARLOS PORTINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"025.***.***-29";"PEDRO DE ABREU COUTINHO";"000";"2025-03-10";;"2383,38"
"2250664";"Boleto";"2025";"3";"5936";"CARLOS PORTINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"42.498.733/0001-48";"prefeitura da cidade do rio de janeiro";"962084";"2025-03-11";"iptu sala 3106";"304,10"
"2250663";"Boleto";"2025";"3";"5936";"CARLOS PORTINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"42.498.733/0001-48";"prefeitura da cidade do rio de janeiro";"962076";"2025-03-11";"iptu sala 3105";"319,00"
"2251442";"Fatura";"2025";"3";"5936";"CARLOS PORTINHO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"13.232.752/0001-20";"NOVA ORIGINAL COMERCIO DE MATERIAL DE ESCRITORIO E BAZZAR LTDA.";"37951";"2025-03-21";;"348,68"
"2251187";"Nota Fiscal Eletrônica";"2025";"3";"5936";"CARLOS PORTINHO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"33.381.286/0023-67";"supermercado zona sul sa";"473979";"2025-03-18";;"411,26"
"2250597";"Nota Fiscal Eletrônica";"2025";"3";"5936";"CARLOS PORTINHO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"13.510.660/0001-64";"F2R SOLUÇOES DIGITAIS";"121";"2025-03-10";"consultoria em mideas sociais conforme contrato";"3000,00"
"2251138";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.779.787/0001-67";"auto center galina ltda";"222563";"2025-03-18";"VISITA A MUNICIPIOS DO INTERIOR";"230,91"
"2251011";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.636.406/0001-89";"auto posto areal";"746308";"2025-03-14";"visita a municipios do interior";"199,17"
"2252492";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"29.073.830/0001-20";"auto posto geremias";"107932";"2025-03-28";"visita a municipios do interior";"161,30"
"2251560";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"68.575.349/0001-95";"auto posto gnomo ltda";"41574";"2025-03-24";"visita a municipios do interior";"278,76"
"2250509";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.671.239/0001-81";"auto posto km 10 ltda";"70653";"2025-03-09";"visita a municipios do interior";"258,56"
"2251009";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.671.239/0001-81";"auto posto km 10 ltda";"70882";"2025-03-13";"visita a municipios do interior";"214,84"
"2251171";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.671.239/0001-81";"auto posto km 10 ltda";"71125";"2025-03-18";"VISITA A MUNICIPIOS DO INTERIOR";"208,94"
"2251596";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.671.239/0001-81";"auto posto km 10 ltda";"71390";"2025-03-24";"visita a municipios do interior";"217,84"
"2250505";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.232.822/0001-59";"auto posto mariomar II ltda";"150900";"2025-03-10";"visita a municipios do interior";"256,49"
"2250507";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.610.892/0001-30";"auto posto nossa senhora penha";"1396293";"2025-03-02";"visita a municipios do interior";"209,27"
"2252494";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"28.077.843/0001-05";"auto posto refugio da dutra";"16758";"2025-04-29";"visita a municipios do interior";"298,62"
"2250441";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.418.848/0001-99";"auto posto rui barbosa ltda";"58847";"2025-03-07";"visita a municipios do interior";"253,42"
"2251466";"Cupom Fiscal";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.418.848/0001-99";"auto posto rui barbosa ltda";"59534";"2025-03-21";"visita a municipios do interior";"195,62"
"2250945";"Nota Fiscal Eletrônica";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"29.695.251/0001-10";"heice comercio de alimentos ltda";"72861";"2025-03-14";"almoço com politicos do municipios de Areal";"1005,00"
"2251992";"Fatura";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"16.670.085/0992-67";"localiza rent a car sa";"48851";"2025-03-31";"LOCAÇAO DE VEICULO POR 29 DIAS DE MARÇO  PELO SERVIDOR JOSE RICARDO LOPES PENHA, MATRICULA 37.1455";"4822,08"
"2255379";"Fatura";"2025";"3";"5936";"CARLOS PORTINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"16.670.085/0992-67";"localiza rent a car sa";"50473";"2025-04-29";"LOCAÇAO DE VEICULO PELO SERVIDOR JOSE RICARDO LOPES PENHA, MATRICULA 371455 POR 2 DIAS DE MARÇO, SALDO EM ABRIL";"616,44"
"2252630";"Fatura";"2025";"1";"5990";"CARLOS VIANA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05.120.923/0001-09";"Aerotur Serviços";"2131477216";"2025-01-31";;"334,12"
"2252632";"Fatura";"2025";"1";"5990";"CARLOS VIANA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05.120.923/0001-09";"Aerotur Serviços";"2131476805";"2025-01-31";;"334,86"
"2252633";"Fatura";"2025";"1";"5990";"CARLOS VIANA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05.120.923/0001-09";"Aerotur Serviços";"2131476623";"2025-01-31";;"334,86"
"2249393";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"10.469.072/0001-36";"GP SISTEMAS E SERVICOS LTDA";"5777";"2025-01-24";;"489,76"
"2247047";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Divulgação da atividade parlamentar";"03.521.447/0005-28";"REDE VITORIOSA DE COMUNICACOES LTDA.";"1012";"2025-01-09";;"4500,00"
"2248748";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"39.346.861/0313-93";"CENCOSUD BRASIL COMERCIAL S.A.";"429805";"2025-01-26";;"116,01"
"2251546";"Boleto";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.286.479/0001-08";"LOCALIZA FLEET S.A.";"AFMTZ 2118246";"2025-01-22";;"4032,15"
"2248750";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"35.721.974/0001-49";"POSTO FLORESTA LTDA.";"443495";"2025-01-31";;"250,00"
"2248738";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.375.449/0001-90";"POSTO IRMAOS CONDE LTDA";"8991";"2025-01-19";;"320,42"
"2248749";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"23.395.015/0001-00";"POSTO PARADA PARAISO LTDA";"240105";"2025-01-26";;"260,07"
"2248723";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"44.469.201/0001-08";"POSTO ROUTE 040 LTDA";"313896";"2025-01-14";;"325,08"
"2248742";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"13.569.064/0057-04";"REDE HG COMBUSTIVEIS LTDA";"149619";"2025-01-22";;"266,96"
"2248721";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.048.018/0003-28";"REDE UNIAO COMBUSTIVEIS LTDA";"398716";"2025-01-25";;"429,29"
"2248755";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.391.243/0001-54";"SOUL FLATS ADMINISTRADORA LTDA - EPP";"202500000089674";"2025-01-22";;"514,50"
"2248747";"Nota Fiscal Eletrônica";"2025";"1";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.434.087/0003-90";"UNIÃO EMPREENDIMENTOS HOTELEIROS - LTDA";"29427";"2025-01-26";;"554,00"
"2252642";"Fatura";"2025";"2";"5990";"CARLOS VIANA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05.120.923/0001-09";"Aerotur Serviços";"0005028739";"2025-02-02";;"1701,59"
"2252641";"Fatura";"2025";"2";"5990";"CARLOS VIANA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05.120.923/0001-09";"Aerotur Serviços";"2131652130";"2025-02-03";;"1295,83"
"2250171";"Nota Fiscal Eletrônica";"2025";"2";"5990";"CARLOS VIANA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"10.469.072/0001-36";"GP SISTEMAS E SERVICOS LTDA";"5785";"2025-02-19";;"489,76"
"2251104";"Nota Fiscal Eletrônica";"2025";"2";"5990";"CARLOS VIANA";"Divulgação da atividade parlamentar";"51.913.681/0001-10";"JORGE ANTHONNY CHEDIAK REZENDE FILHO";"36";"2025-03-17";;"2000,00"
"2250166";"Nota Fiscal Eletrônica";"2025";"2";"5990";"CARLOS VIANA";"Divulgação da atividade parlamentar";"03.521.447/0005-28";"REDE VITORIOSA DE COMUNICACOES LTDA.";"1051";"2025-02-12";;"4500,00"
"2252292";"Nota Fiscal Eletrônica";"2025";"2";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47.524.815/0001-33";"ANA CLARA DE CARVALHO MARANHAO 71097986403";"187";"2025-03-24";;"4312,00"
"2248893";"Nota Fiscal Eletrônica";"2025";"2";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.944.326/0001-28";"AS NEGOCIOS EMPREENDIMENTOS II LTDA";"79699";"2025-02-06";;"184,65"
"2250269";"Nota Fiscal Eletrônica";"2025";"2";"5990";"CARLOS VIANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.465.710/0001-12";"AUTO POSTO LOPES GOMES LTDA";"299836";"2025-02-19";;"325,03"
